,sentence,label,tones
3987,i feel like in spite of having so many amazing things to be thankful for life is just one big demanding wave after wave and i m being tossed around like a rag doll,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.866421,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.729586,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.737379,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
3988,i feel instantly glamorous just pulling it out of my handbag and sachaying it about for all to see,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.525007,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
3989,i feel like if there are pickles in the fridge everything will be ok,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.535545,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.874319,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
3990,i hope you all make the time to play along i have a feeling this sketch will be a popular one,joy,"{  ""document_tone"": {    ""tones"": []  }}"
3991,im sure this silly little blog is ridiculous but sometimes i just feel so aggravated,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.589956,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.512695,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.822231,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
3992,i hope you enjoy reading and please feel free to leave comments,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.88939,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
3993,i always feel humiliated,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.565283,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.898327,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
3994,is name in the opening passages saying it may strike the reader as rather singular and far fetched but he may feel assured that it was by no means far fetched and that the circumstances were such that it would have been impossible to give him any other name,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.634287,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
3995,i feel too overwhelmed to clean anything so i just let it all pile up until it makes my whole life feel like it is going to come crashing down around me and i am helpless to stop it,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.667729,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.641368,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
3996,i feel that s the one thing i ve enjoyed about tv people have the time to be shocked over kenny powers and then you have time to let go of it and love him later on,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.733381,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
3997,i can see in myself a lot of the older son i m angry at god the father not giving me what i want even though i feel that i ve been pretty faithful to him though i ve screwed up plenty,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.618451,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      }    ]  }}"
3998,i feel i can rely on my instincts more than my intellect but im starting to doubt whether my intuition is as keen as it should be,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.574477,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.5538,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
3999,i feel so doomed all the time,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.564156,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.751512,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
4000,i remember just knowing you were crazy in love with me without a shadow of a doubt and you made me feel gorgeous always,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.838962,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.664451,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
4001,i feel so foolish i admitted,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.603834,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
4002,i was feeling quite nervous,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.882794,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.822231,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
4003,i want to tell you what im feeling but i dont know where to start i want to tell you everything but im afraid youll break my heart why would something easy be so hard to do,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.593281,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.546287,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
4004,i guess she has opened up and known him longer but i cant help feeling a little ignored,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.741221,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.5538,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
4005,i feel very giggly and upbeat even though i feel like i should probably be morose and sombre,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.656732,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.868982,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
4006,i feel so neglectful of my new followers but all i care about is that it s cat stevens b day,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.627449,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
4007,i am tired of feeling awful,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.692658,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
4008,i have the feeling i am going to be tortured tonight,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.728472,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
4009,i hate when i feel stupid because i dont know these things already,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.752661,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.957828,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.653099,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
4010,i am on this track i feel good things coming,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.844269,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
4011,i go to the gym i can t even get my heart rate high enough to feel satisfied thanks to the level of competition i ve experienced in the past couple of years,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.725568,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
4012,i feel like i should be thrilled and i am but at the same time i feel like crap,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.637999,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.858259,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
4013,i know is that afterward i feel a hell of a lot more mellow amp relaxed merely by laughing and the stress of being down in the dumps just melts away,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.529366,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.737379,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
4014,i remember when this was all feels the most generous place for charitable donations in the uk is andover thats the last sodding time im having dinner here at the nuclear plant staff canteen,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.522829,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
4015,i didnt feel safe in my room because the argument was going on in my room and things were getting rough,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.801827,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
4016,i feel funny about mothers day,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.908338,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.946222,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
4017,i have been feeling restless and not quite grounded,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.5538,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
4018,i feel like most books will contain some kind of romantic undercurrent and while this one did it was a lot more subtle than other books are about it,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.528055,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.88939,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.539686,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
4019,i often feel like a child here i speak the language like a child i generally walk around the town confused like a child i have child like relationships with most of the natives and my knowledge of the area and culture is equivalent to a childs,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.572825,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.849846,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.636458,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
